from,to,length
9688,9147,5.943
9688,8441,3.718
8441,9688,3.718
8441,5202,5.975
5202,8441,5.975
5202,11136,38.561
11136,5202,38.561
11136,4943,30.074
4943,11136,30.074
4943,9672,23.517
9672,4943,23.517
9672,11135,4.417
11135,9672,4.417
11135,11134,42.845
11134,11135,42.845
11134,8442,25.280
8442,11134,25.280
8442,4946,18.026
4946,8442,18.026
4946,2110,6.572
2110,4946,6.572
4860,4270,9.871
4270,4860,9.871
4270,4271,9.587
4271,4270,9.587
4271,5821,34.193
5821,4271,34.193
5821,8355,11.248
8355,5821,11.248
8355,660,7.329
660,8355,7.329
468,4311,1.292
4311,468,1.292
4311,5062,4.485
5062,4311,4.485
5062,12742,5.571
12742,5062,5.571
12742,6607,1.430
6607,12742,1.430
6607,2771,6.527
2771,6607,6.527
2771,12741,99.395
12741,2771,99.395
12741,472,4.710
472,12741,4.710
8344,7796,37.476
7796,8344,37.476
7796,11696,2.807
11696,7796,2.807
11696,227,4.933
227,11696,4.933
10613,4953,26.263
4953,10613,26.263
4953,10439,14.821
10439,4953,14.821
1070,3267,6.883
3267,1070,6.883
3267,12795,11.930
12795,3267,11.930
12795,3281,2.426
3281,12795,2.426
3281,12797,1.981
12797,3281,1.981
12797,1385,4.064
1385,12797,4.064
1069,2958,27.000
2958,1069,27.000
2958,7263,5.320
7263,2958,5.320
7263,3531,12.370
3531,7263,12.370
3531,321,25.077
321,3531,25.077
321,2957,22.815
2957,321,22.815
2957,3533,16.386
3533,2957,16.386
4960,1568,41.177
1568,4960,41.177
3545,5494,2.212
5494,3545,2.212
5494,3546,61.109
3546,5494,61.109
3546,5490,18.920
5490,3546,18.920
5490,4920,29.987
4920,5490,29.987
4920,3544,13.814
3544,4920,13.814
3544,3548,3.808
3548,3544,3.808
4854,1009,29.379
1009,4854,29.379
1619,1620,19.915
1620,1619,19.915
1338,1339,18.176
1339,1338,18.176
1339,1340,27.042
1340,1339,27.042
1340,1621,13.796
1621,1340,13.796
1621,1341,49.318
1341,1621,49.318
1341,1342,29.608
1342,1341,29.608
1342,1343,13.070
1343,1342,13.070
1343,1344,40.401
1344,1343,40.401
4966,5007,4.001
5007,4966,4.001
5007,4965,4.428
4965,5007,4.428
4965,4963,4.427
4963,4965,4.427
4963,4967,23.251
4967,4963,23.251
4967,4962,6.376
4962,4967,6.376
4962,5008,6.981
5008,4962,6.981
5008,4964,5.090
4964,5008,5.090
4699,12301,13.406
12301,4699,13.406
797,7966,12.340
7966,797,12.340
7966,8413,22.497
8413,7966,22.497
8413,8012,69.686
8012,8413,69.686
8012,8008,12.636
8008,8012,12.636
8008,12914,22.619
12914,8008,22.619
12914,5850,34.772
5850,12914,34.772
5850,8013,17.753
8013,5850,17.753
8013,12913,15.506
12913,8013,15.506
12913,8321,4.972
8321,12913,4.972
8321,12924,34.974
12924,8321,34.974
12924,8014,22.691
8014,12924,22.691
8014,4850,9.795
4850,8014,9.795
4850,8423,6.175
8423,4850,6.175
8423,8018,24.986
8018,8423,24.986
8018,8419,35.609
8419,8018,35.609
8419,8015,6.209
8015,8419,6.209
8015,5792,7.220
5792,8015,7.220
5792,11954,26.109
11954,5792,26.109
11954,8010,3.484
8010,11954,3.484
8010,5794,0.533
5794,8010,0.533
5794,5000,45.032
5000,5794,45.032
5000,8016,4.938
8016,5000,4.938
8016,807,73.624
807,8016,73.624
4983,7000,10.289
7000,4983,10.289
7000,10177,16.374
10177,7000,16.374
10177,8300,10.429
8300,10177,10.429
8300,10176,6.897
10176,8300,6.897
10176,4974,13.463
4974,10176,13.463
5393,6359,17.340
6359,5393,17.340
6359,4994,7.157
4994,6359,7.157
4994,4995,3.325
4995,4994,3.325
4995,4990,20.482
4990,4995,20.482
4990,4993,16.491
4993,4990,16.491
4993,4989,14.649
4989,4993,14.649
4989,4991,28.702
4991,4989,28.702
4991,6372,16.460
6372,4991,16.460
6372,4992,22.375
4992,6372,22.375
4992,4994,44.082
4994,4992,44.082
930,1622,18.013
1622,930,18.013
1622,5485,25.503
5485,1622,25.503
5485,5484,30.616
5484,5485,30.616
5484,9187,20.938
9187,5484,20.938
9187,931,12.305
931,9187,12.305
993,1397,5.976
1397,993,5.976
1397,5009,52.331
5009,1397,52.331
2965,7084,7.404
7084,2965,7.404
7084,7082,4.016
7082,7084,4.016
7082,39,9.007
39,7082,9.007
4938,2965,61.168
2965,4938,61.168
436,11005,65.274
11005,436,65.274
11005,4938,1.478
4938,11005,1.478
9945,2377,7.361
2377,9945,7.361
2377,2886,26.805
2886,2377,26.805
2886,5015,14.744
5015,2886,14.744
5015,5016,9.168
5016,5015,9.168
5016,4781,11.063
4781,5016,11.063
4781,10599,9.860
10599,4781,9.860
10599,5017,8.316
5017,10599,8.316
5017,5018,7.779
5018,5017,7.779
5018,10598,7.650
10598,5018,7.650
10598,5014,8.208
5014,10598,8.208
5014,5951,3.890
5951,5014,3.890
5951,5020,3.631
5020,5951,3.631
5020,5953,3.851
5953,5020,3.851
5953,5952,4.365
5952,5953,4.365
5952,5021,9.266
5021,5952,9.266
5021,5013,8.805
5013,5021,8.805
5013,5950,4.556
5950,5013,4.556
5950,10600,3.557
10600,5950,3.557
10600,5019,2.931
5019,10600,2.931
5014,5024,8.357
5024,5014,8.357
5024,5022,9.998
5022,5024,9.998
5022,5023,11.053
5023,5022,11.053
5023,5019,6.256
5019,5023,6.256
5019,10601,4.999
10601,5019,4.999
10601,5025,5.485
5025,10601,5.485
5025,5949,2.778
5949,5025,2.778
5076,6323,3.059
6323,5076,3.059
6323,3093,4.932
3093,6323,4.932
3093,533,1.221
533,3093,1.221
12781,8080,4.409
8080,12781,4.409
8080,3088,0.052
3088,8080,0.052
3088,2152,2.086
2152,3088,2.086
5081,516,13.368
516,5081,13.368
5094,4190,1.638
4190,5094,1.638
4190,1548,2.546
1548,4190,2.546
5095,4192,9.590
4192,5095,9.590
5096,5230,6.698
5230,5096,6.698
11725,5100,20.490
5100,11725,20.490
5100,11727,29.877
11727,5100,29.877
5103,11124,23.066
11124,5103,23.066
11124,5105,5.819
5105,11124,5.819
5105,5106,26.790
5106,5105,26.790
5106,5107,33.747
5107,5106,33.747
5107,5108,1.139
5108,5107,1.139
938,10309,3.757
10309,938,3.757
10309,12542,22.295
12542,10309,22.295
11147,10040,3.646
10040,11147,3.646
10040,3348,42.647
3348,10040,42.647
3348,3346,7.439
3346,3348,7.439
3346,3347,20.001
3347,3346,20.001
3347,3345,7.462
3345,3347,7.462
3345,10041,35.981
10041,3345,35.981
10041,3343,2.918
3343,10041,2.918
3343,3344,10.748
3344,3343,10.748
3344,2539,4.973
2539,3344,4.973
2539,5757,25.585
5757,2539,25.585
5757,864,15.219
864,5757,15.219
5133,3487,3.815
3487,5133,3.815
3487,3485,31.091
3485,3487,31.091
3898,3900,25.759
3900,3898,25.759
5145,3897,21.661
3897,5145,21.661
5146,3899,9.352
3899,5146,9.352
1531,5146,31.813
5146,1531,31.813
5146,5147,31.708
5147,5146,31.708
5153,5152,14.452
5152,5153,14.452
5152,6476,13.154
6476,5152,13.154
6476,5151,5.984
5151,6476,5.984
5150,5565,7.650
5565,5150,7.650
5565,5149,1.815
5149,5565,1.815
5149,9659,26.455
9659,5149,26.455
4827,12038,1.840
12038,4827,1.840
12038,12041,1.745
12041,12038,1.745
12041,4825,4.708
4825,12041,4.708
1885,1886,55.799
1886,1885,55.799
4826,12039,4.618
12039,4826,4.618
12039,12042,3.432
12042,12039,3.432
12042,4824,4.673
4824,12042,4.673
12058,12045,4.370
12045,12058,4.370
12045,12049,1.803
12049,12045,1.803
12049,7426,9.079
7426,12049,9.079
4836,4839,32.446
4839,4836,32.446
4839,4823,58.940
4823,4839,58.940
4823,4822,22.338
4822,4823,22.338
7426,4831,54.058
4831,7426,54.058
4831,4827,43.346
4827,4831,43.346
4834,4832,23.860
4832,4834,23.860
4832,4830,11.091
4830,4832,11.091
4830,4828,30.994
4828,4830,30.994
4828,4829,12.553
4829,4828,12.553
4829,4826,17.215
4826,4829,17.215
5180,2492,12.830
2492,5180,12.830
3621,201,39.491
201,3621,39.491
201,578,13.384
578,201,13.384
578,12104,20.324
12104,578,20.324
12104,3623,27.417
3623,12104,27.417
3623,202,17.635
202,3623,17.635
202,12105,13.275
12105,202,13.275
12105,1686,6.413
1686,12105,6.413
1686,9346,25.703
9346,1686,25.703
9346,192,13.824
192,9346,13.824
201,5186,12.245
5186,201,12.245
5186,3622,31.730
3622,5186,31.730
3622,9129,16.611
9129,3622,16.611
9129,462,2.897
462,9129,2.897
462,2923,8.923
2923,462,8.923
2923,12093,8.759
12093,2923,8.759
12093,2924,10.848
2924,12093,10.848
2924,9140,65.326
9140,2924,65.326
9140,12091,38.869
12091,9140,38.869
12091,6762,39.664
6762,12091,39.664
6762,2788,7.138
2788,6762,7.138
2788,9492,4.924
9492,2788,4.924
9492,463,12.281
463,9492,12.281
940,10073,56.197
10073,940,56.197
10073,2036,8.900
2036,10073,8.900
2036,941,6.159
941,2036,6.159
924,729,30.220
729,924,30.220
1241,5191,6.682
5191,1241,6.682
5191,5698,5.916
5698,5191,5.916
5698,1242,3.825
1242,5698,3.825
1242,1243,10.692
1243,1242,10.692
1243,1244,10.114
1244,1243,10.114
1244,1245,5.146
1245,1244,5.146
1245,1246,5.993
1246,1245,5.993
1246,1201,3.920
1201,1246,3.920
1201,5694,20.670
5694,1201,20.670
1253,9702,1.495
9702,1253,1.495
9702,1254,9.091
1254,9702,9.091
5696,4851,18.260
4851,5696,18.260
4851,5695,90.266
5695,4851,90.266
10256,1021,47.870
1021,10256,47.870
1021,7560,8.992
7560,1021,8.992
7560,7559,8.619
7559,7560,8.619
7559,1020,9.209
1020,7559,9.209
1020,1019,28.756
1019,1020,28.756
1019,12178,3.275
12178,1019,3.275
1010,2933,15.330
2933,1010,15.330
2933,1011,17.223
1011,2933,17.223
4849,996,24.730
996,4849,24.730
4310,2945,29.138
2945,4310,29.138
2945,4309,5.722
4309,2945,5.722
4309,4308,5.942
4308,4309,5.942
4308,4306,5.716
4306,4308,5.716
4306,4305,6.222
4305,4306,6.222
4305,4304,10.792
4304,4305,10.792
4304,4303,11.605
4303,4304,11.605
4303,469,55.384
469,4303,55.384
469,10992,63.571
10992,469,63.571
10992,562,4.928
562,10992,4.928
11586,3609,2.266
3609,11586,2.266
3609,1666,9.777
1666,3609,9.777
1666,3610,6.797
3610,1666,6.797
3610,11901,57.994
11901,3610,57.994
1702,4894,10.465
4894,1702,10.465
4894,10867,6.296
10867,4894,6.296
10867,211,4.873
211,10867,4.873
5204,9783,10.502
9783,5204,10.502
9783,10412,24.877
10412,9783,24.877
10412,1470,42.399
1470,10412,42.399
1470,237,27.134
237,1470,27.134
237,238,78.266
238,237,78.266
6676,5113,20.102
5113,6676,20.102
5113,5205,3.924
5205,5113,3.924
5205,2673,11.097
2673,5205,11.097
708,1822,4.468
1822,708,4.468
1822,1823,2.297
1823,1822,2.297
1823,625,5.537
625,1823,5.537
709,7276,7.180
7276,709,7.180
7276,2904,9.046
2904,7276,9.046
2904,2306,8.055
2306,2904,8.055
2306,2307,26.407
2307,2306,26.407
2307,4689,5.715
4689,2307,5.715
2019,11872,21.767
11872,2019,21.767
11872,2024,113.026
2024,11872,113.026
2019,3577,9.966
3577,2019,9.966
5208,4202,15.389
4202,5208,15.389
4202,4206,25.165
4206,4202,25.165
5207,4805,4.775
4805,5207,4.775
4805,4204,11.088
4204,4805,11.088
4181,7061,22.635
7061,4181,22.635
7061,7430,8.850
7430,7061,8.850
7430,4445,3.301
4445,7430,3.301
5215,5214,28.574
5214,5215,28.574
5214,9024,24.308
9024,5214,24.308
9024,902,6.700
902,9024,6.700
5220,7821,43.584
7821,5220,43.584
7821,5221,6.259
5221,7821,6.259
4779,6330,6.536
6330,4779,6.536
6330,5154,4.686
5154,6330,4.686
5154,5153,2.805
5153,5154,2.805
5227,10608,6.650
10608,5227,6.650
10608,5226,3.939
5226,10608,3.939
5226,10607,2.809
10607,5226,2.809
10607,6679,2.515
6679,10607,2.515
6679,10606,2.284
10606,6679,2.284
10606,5225,2.405
5225,10606,2.405
5225,5224,4.119
5224,5225,4.119
5224,3028,13.942
3028,5224,13.942
5230,2111,7.571
2111,5230,7.571
6640,6321,14.439
6321,6640,14.439
6321,1869,11.581
1869,6321,11.581
1869,1870,70.893
1870,1869,70.893
5233,5237,13.008
5237,5233,13.008
5231,7036,21.107
7036,5231,21.107
7036,10467,8.493
10467,7036,8.493
10467,2975,8.739
2975,10467,8.739
2975,2295,44.595
2295,2975,44.595
2295,6154,14.018
6154,2295,14.018
6154,5232,9.411
5232,6154,9.411
5232,2301,9.257
2301,5232,9.257
4417,37,18.223
37,4417,18.223
2293,2304,6.156
2304,2293,6.156
2304,11666,20.590
11666,2304,20.590
11666,1424,8.973
1424,11666,8.973
661,2134,13.467
2134,661,13.467
2134,1052,96.258
1052,2134,96.258
2301,6155,7.075
6155,2301,7.075
6155,7043,6.641
7043,6155,6.641
7043,2189,11.297
2189,7043,11.297
5240,12988,4.873
12988,5240,4.873
12988,5241,7.437
5241,12988,7.437
5243,12469,12.516
12469,5243,12.516
12469,9770,1.694
9770,12469,1.694
9770,5242,7.836
5242,9770,7.836
5248,9072,1.073
9072,5248,1.073
9072,9078,4.439
9078,9072,4.439
5246,9765,4.874
9765,5246,4.874
9765,8059,2.063
8059,9765,2.063
5251,5250,29.634
5250,5251,29.634
3018,5263,15.374
5263,3018,15.374
5255,2854,2.113
2854,5255,2.113
2854,7667,6.223
7667,2854,6.223
5262,3018,22.391
3018,5262,22.391
5256,5255,14.519
5255,5256,14.519
5263,9748,3.524
9748,5263,3.524
9748,5264,5.146
5264,9748,5.146
2610,7674,83.093
7674,2610,83.093
7674,5256,13.347
5256,7674,13.347
5257,5259,45.974
5259,5257,45.974
5259,8065,4.855
8065,5259,4.855
8065,5258,6.627
5258,8065,6.627
5277,5278,16.130
5278,5277,16.130
5271,5273,5.927
5273,5271,5.927
5273,5275,2.235
5275,5273,2.235
741,6163,65.456
6163,741,65.456
6163,7677,54.978
7677,6163,54.978
7677,6162,9.841
6162,7677,9.841
6162,269,62.123
269,6162,62.123
5280,5283,65.247
5283,5280,65.247
5283,5281,71.318
5281,5283,71.318
10097,5285,17.073
5285,10097,17.073
5285,5288,24.442
5288,5285,24.442
5288,8238,9.927
8238,5288,9.927
5289,5290,49.394
5290,5289,49.394
5290,7583,9.310
7583,5290,9.310
5292,8437,43.452
8437,5292,43.452
8437,8756,3.517
8756,8437,3.517
8756,5295,6.199
5295,8756,6.199
5294,5293,4.422
5293,5294,4.422
5293,8757,19.314
8757,5293,19.314
8757,5291,6.199
5291,8757,6.199
5296,5297,22.763
5297,5296,22.763
5303,8948,32.199
8948,5303,32.199
8948,8497,5.200
8497,8948,5.200
5298,5302,57.875
5302,5298,57.875
5302,5299,8.364
5299,5302,8.364
5299,5300,12.872
5300,5299,12.872
5300,5305,35.317
5305,5300,35.317
5308,5310,22.586
5310,5308,22.586
5310,5306,11.850
5306,5310,11.850
5312,5309,30.922
5309,5312,30.922
5309,5311,10.292
5311,5309,10.292
5311,8558,12.691
8558,5311,12.691
5313,10160,8.221
10160,5313,8.221
10160,5317,4.229
5317,10160,4.229
5317,5314,26.084
5314,5317,26.084
5314,5318,8.314
5318,5314,8.314
5318,5316,8.410
5316,5318,8.410
5327,5324,5.555
5324,5327,5.555
5324,8241,10.475
8241,5324,10.475
8227,5329,6.680
5329,8227,6.680
5329,5327,7.048
5327,5329,7.048
5327,5331,8.927
5331,5327,8.927
5331,5325,5.238
5325,5331,5.238
5335,5336,6.069
5336,5335,6.069
5336,5334,33.660
5334,5336,33.660
5337,5333,35.339
5333,5337,35.339
5338,8232,34.642
8232,5338,34.642
8232,5339,7.544
5339,8232,7.544
8513,5341,17.654
5341,8513,17.654
5341,8504,7.688
8504,5341,7.688
5342,5344,28.375
5344,5342,28.375
5344,5345,4.862
5345,5344,4.862
5345,8511,25.420
8511,5345,25.420
8511,5343,12.603
5343,8511,12.603
8231,5347,14.900
5347,8231,14.900
5347,7580,9.255
7580,5347,9.255
5354,5353,11.970
5353,5354,11.970
5353,8471,10.998
8471,5353,10.998
8471,7600,2.252
7600,8471,2.252
7600,8475,10.763
8475,7600,10.763
8475,8474,3.648
8474,8475,3.648
8474,5352,8.778
5352,8474,8.778
5352,8473,3.721
8473,5352,3.721
8473,7599,3.556
7599,8473,3.556
5355,8772,1.665
8772,5355,1.665
8772,9865,5.795
9865,8772,5.795
9865,5354,2.247
5354,9865,2.247
5359,7169,5.552
7169,5359,5.552
5383,5376,6.138
5376,5383,6.138
5376,7585,5.506
7585,5376,5.506
7692,7693,10.497
7693,7692,10.497
5378,5384,36.322
5384,5378,36.322
5384,5382,5.874
5382,5384,5.874
5382,5374,5.170
5374,5382,5.170
5374,5370,14.228
5370,5374,14.228
5370,5369,7.201
5369,5370,7.201
5369,5383,5.331
5383,5369,5.331
5383,5380,8.971
5380,5383,8.971
5380,5371,7.361
5371,5380,7.361
5371,5379,9.560
5379,5371,9.560
5379,5368,19.034
5368,5379,19.034
8029,8028,10.244
8028,8029,10.244
8028,8031,3.451
8031,8028,3.451
8031,5394,10.490
5394,8031,10.490
5394,8030,6.477
8030,5394,6.477
8030,5386,8.822
5386,8030,8.822
5398,5385,27.340
5385,5398,27.340
5385,5392,19.802
5392,5385,19.802
5392,5389,22.745
5389,5392,22.745
5389,5396,13.185
5396,5389,13.185
5396,5393,4.290
5393,5396,4.290
5393,5399,21.574
5399,5393,21.574
5399,6360,30.150
6360,5399,30.150
6360,5400,10.273
5400,6360,10.273
5400,5391,10.970
5391,5400,10.970
5390,5395,28.015
5395,5390,28.015
5395,5388,6.266
5388,5395,6.266
5388,8032,5.510
8032,5388,5.510
8032,5386,5.176
5386,8032,5.176
5386,5387,4.617
5387,5386,4.617
5387,8026,2.424
8026,5387,2.424
8026,8027,4.204
8027,8026,4.204
8027,5397,15.647
5397,8027,15.647
5401,7587,9.936
7587,5401,9.936
5411,5410,14.206
5410,5411,14.206
5413,436,67.967
436,5413,67.967
5416,5415,31.281
5415,5416,31.281
5415,5430,17.122
5430,5415,17.122
5432,5419,26.625
5419,5432,26.625
5419,8502,8.471
8502,5419,8.471
5431,11006,1.591
11006,5431,1.591
11006,11161,6.091
11161,11006,6.091
11161,7145,1.087
7145,11161,1.087
5422,6394,33.075
6394,5422,33.075
6394,5433,7.373
5433,6394,7.373
7833,5424,13.644
5424,7833,13.644
5424,7831,8.103
7831,5424,8.103
7831,7830,4.188
7830,7831,4.188
5434,6383,7.092
6383,5434,7.092
7581,5442,7.348
5442,7581,7.348
5442,5435,3.848
5435,5442,3.848
5435,5440,14.968
5440,5435,14.968
4812,5452,3.991
5452,4812,3.991
5452,5453,15.972
5453,5452,15.972
5453,5446,36.269
5446,5453,36.269
5446,5455,19.707
5455,5446,19.707
5455,5448,22.189
5448,5455,22.189
5448,5451,24.123
5451,5448,24.123
5451,5445,22.384
5445,5451,22.384
5445,5447,19.677
5447,5445,19.677
5447,5450,9.331
5450,5447,9.331
5450,5449,6.189
5449,5450,6.189
5456,5457,6.352
5457,5456,6.352
5457,5454,24.933
5454,5457,24.933
5460,5458,22.123
5458,5460,22.123
5458,5462,5.585
5462,5458,5.585
5462,5461,22.850
5461,5462,22.850
5461,5459,9.827
5459,5461,9.827
5466,6946,12.599
6946,5466,12.599
6946,6943,5.915
6943,6946,5.915
6943,9474,14.945
9474,6943,14.945
1088,3887,1.801
3887,1088,1.801
3887,2853,3.766
2853,3887,3.766
2853,3888,9.452
3888,2853,9.452
3888,5495,11.647
5495,3888,11.647
5495,3889,20.312
3889,5495,20.312
3889,160,10.762
160,3889,10.762
5501,3217,108.646
3217,5501,108.646
3217,12832,80.298
12832,3217,80.298
5521,4116,42.842
4116,5521,42.842
4116,8717,7.711
8717,4116,7.711
8717,1454,7.979
1454,8717,7.979
213,6277,11.794
6277,213,11.794
6277,5526,9.718
5526,6277,9.718
5526,5524,6.799
5524,5526,6.799
5506,2777,17.747
2777,5506,17.747
2777,5505,7.639
5505,2777,7.639
5507,5506,6.983
5506,5507,6.983
1488,10393,16.042
10393,1488,16.042
10393,640,27.835
640,10393,27.835
5551,643,22.883
643,5551,22.883
11832,2578,6.370
2578,11832,6.370
2578,2589,9.582
2589,2578,9.582
2589,11031,15.629
11031,2589,15.629
11031,2584,20.314
2584,11031,20.314
2584,636,22.571
636,2584,22.571
5556,5557,14.056
5557,5556,14.056
4920,5560,12.684
5560,4920,12.684
5029,5566,18.476
5566,5029,18.476
5569,5570,44.404
5570,5569,44.404
5570,2697,5.219
2697,5570,5.219
2697,89,13.698
89,2697,13.698
1414,5977,23.298
5977,1414,23.298
5977,2700,14.783
2700,5977,14.783
2700,99,10.588
99,2700,10.588
5577,8754,10.710
8754,5577,10.710
8754,12506,13.202
12506,8754,13.202
12506,5575,43.435
5575,12506,43.435
5576,8753,10.940
8753,5576,10.940
8753,8394,5.070
8394,8753,5.070
8394,5574,25.797
5574,8394,25.797
5574,5573,36.324
5573,5574,36.324
5590,10446,1.969
10446,5590,1.969
10446,5591,3.391
5591,10446,3.391
1763,10447,14.347
10447,1763,14.347
10447,786,4.777
786,10447,4.777
5585,5584,12.116
5584,5585,12.116
5586,5585,16.331
5585,5586,16.331
3923,5586,8.343
5586,3923,8.343
5592,5593,10.049
5593,5592,10.049
5594,5595,8.992
5595,5594,8.992
5595,5596,9.652
5596,5595,9.652
5602,5603,13.779
5603,5602,13.779
7401,5048,38.689
5048,7401,38.689
5048,423,14.363
423,5048,14.363
423,5604,13.023
5604,423,13.023
5604,12210,26.854
12210,5604,26.854
1742,5606,16.236
5606,1742,16.236
5606,1741,21.334
1741,5606,21.334
5614,7256,6.033
7256,5614,6.033
7256,5613,5.287
5613,7256,5.287
5611,5610,52.311
5610,5611,52.311
5613,5612,10.424
5612,5613,10.424
5612,5611,15.731
5611,5612,15.731
5624,9834,7.040
9834,5624,7.040
3457,5621,26.943
5621,3457,26.943
5621,5622,11.407
5622,5621,11.407
5622,5624,27.650
5624,5622,27.650
5637,9746,5.090
9746,5637,5.090
9746,9438,1.866
9438,9746,1.866
5641,12817,4.060
12817,5641,4.060
12817,6047,25.779
6047,12817,25.779
2720,5745,17.825
5745,2720,17.825
5745,938,3.625
938,5745,3.625
5662,5660,3.493
5660,5662,3.493
5655,5654,11.806
5654,5655,11.806
5646,5645,23.339
5645,5646,23.339
3517,5644,8.282
5644,3517,8.282
5644,6644,7.638
6644,5644,7.638
5658,5655,23.855
5655,5658,23.855
5649,3319,4.903
3319,5649,4.903
5666,2720,9.129
2720,5666,9.129
5643,3320,42.382
3320,5643,42.382
5663,5659,9.799
5659,5663,9.799
5659,5658,4.739
5658,5659,4.739
5652,5649,21.312
5649,5652,21.312
5649,5646,48.751
5646,5649,48.751
5660,5661,2.949
5661,5660,2.949
5661,5664,32.204
5664,5661,32.204
5664,5665,2.676
5665,5664,2.676
3518,5648,7.842
5648,3518,7.842
5648,5647,3.198
5647,5648,3.198
5647,5642,42.850
5642,5647,42.850
5650,5653,10.736
5653,5650,10.736
5653,5656,9.304
5656,5653,9.304
5656,5657,9.039
5657,5656,9.039
4224,5668,11.599
5668,4224,11.599
5674,9741,4.414
9741,5674,4.414
9741,5673,1.244
5673,9741,1.244
5672,5671,15.373
5671,5672,15.373
5673,5672,13.009
5672,5673,13.009
53,12390,3.112
12390,53,3.112
12390,12394,2.367
12394,12390,2.367
12394,5676,1.603
5676,12394,1.603
5676,12396,1.579
12396,5676,1.579
12396,12391,3.170
12391,12396,3.170
12391,12392,4.453
12392,12391,4.453
12392,4520,2.771
4520,12392,2.771
4520,4521,6.663
4521,4520,6.663
5685,5684,2.848
5684,5685,2.848
1260,5685,11.402
5685,1260,11.402
4959,5682,3.922
5682,4959,3.922
5682,6981,4.377
6981,5682,4.377
6981,1175,5.267
1175,6981,5.267
1175,1174,41.944
1174,1175,41.944
1174,1422,6.826
1422,1174,6.826
5578,5686,1.086
5686,5578,1.086
5686,5579,10.644
5579,5686,10.644
5691,6677,4.604
6677,5691,4.604
6677,7259,15.036
7259,6677,15.036
7259,7258,1.156
7258,7259,1.156
7258,5690,1.597
5690,7258,1.597
5690,5689,2.551
5689,5690,2.551
5689,7257,2.895
7257,5689,2.895
7257,5688,4.306
5688,7257,4.306
5688,5687,38.056
5687,5688,38.056
5699,9704,5.570
9704,5699,5.570
9704,5700,42.168
5700,9704,42.168
4229,7228,6.351
7228,4229,6.351
7228,11842,3.886
11842,7228,3.886
11842,7227,7.725
7227,11842,7.725
7227,4228,12.112
4228,7227,12.112
4228,5710,5.880
5710,4228,5.880
5710,2762,1.614
2762,5710,1.614
2762,7222,3.312
7222,2762,3.312
7222,4227,3.957
4227,7222,3.957
3329,3328,3.261
3328,3329,3.261
3328,5722,4.380
5722,3328,4.380
3330,5701,15.078
5701,3330,15.078
5701,10504,8.393
10504,5701,8.393
10504,5723,5.365
5723,10504,5.365
5723,5724,6.835
5724,5723,6.835
5724,10505,16.441
10505,5724,16.441
10505,5725,7.057
5725,10505,7.057
5725,5726,6.747
5726,5725,6.747
5738,5739,10.552
5739,5738,10.552
5739,5740,39.891
5740,5739,39.891
5736,5737,1.498
5737,5736,1.498
5737,9810,6.470
9810,5737,6.470
9810,5738,6.543
5738,9810,6.543
5729,5730,1.623
5730,5729,1.623
5730,7156,3.334
